user_id,anonymousId,first_name,last_name,date_of_birth,gender,email,phone_number,address,country,account_creation_date,province,zip_code,customer_tier
CUST-A000135,c9be4bc0-1558-41e7-a016-707bbcb37b5f,Todsawun,Sooksawang,2013-03-29T00:00:00+07:00,Female,todsawun.sooksawang@gmailx.com,+6619032232,06/86 ถ.สุวรรณหงษ์ ตำบลปากพลี อำเภอปลาปาก นครสวรรค์ 95680,Thailand,2023-10-02T00:00:00+07:00,นครสวรรค์,95680,Bronze
CUST-A000136,7999d0c0-3c01-4322-9c63-d6fda698532c,Niracha,Srisoontorn,1996-08-30T00:00:00+07:00,Female,niracha.srisoontorn@gmailx.com,+6614237287,029/8 ถนนนะวะมันดร ตำบลโนนสูง อำเภอภักดีชุมพล ลำปาง 26040,Thailand,2023-10-05T00:00:00+07:00,ลำปาง,26040,Bronze
CUST-A000137,c5b71a4c-a9a3-4608-a4cc-0d60c43acd49,Sitiwat,Posalee,1940-04-03T00:00:00+07:00,Female,sitiwat.posalee@hotmailx.com,+6615585887,807 ถนนตรีเภรินทร์ อำเภอปลาปาก ประจวบคีรีขันธ์ 92110,Thailand,2023-11-12T00:00:00+07:00,ประจวบคีรีขันธ์,92110,Bronze
CUST-A000138,3ed1d7a2-0a68-41cf-b499-f64a67aa3c7f,Jaruwan,Tianvarich,2024-03-22T00:00:00+07:00,Other,jaruwan.tianvarich@gmailx.com,+6615738428,90 ถ.ไม้แดง ต.หนองตอกแป้น อ.บางสะพานน้อย อ่างทอง 65030,Thailand,2023-11-09T00:00:00+07:00,อ่างทอง,65030,Bronze
CUST-A000139,c630b373-864f-4388-bc13-a9709a627e7e,Kamolchanok,Chaihirankarn,1929-03-04T00:00:00+07:00,Other,kamolchanok.chaihirankarn@gmailx.com,+6615788175,0/1 ถ.ศรีอุ่น ต.คลองเขื่อน จ.กาฬสินธุ์ 64790,Thailand,2024-03-28T00:00:00+07:00,กาฬสินธุ์,64790,Bronze
CUST-A000140,3f5a6f21-0fb1-463d-9552-fef6ca6ce2b0,Nichakarn,Charoensuksopol,1954-10-16T00:00:00+07:00,Female,nichakarn.charoensuksopol@gmailx.com,+6612142616,06 ถ.พรรษาสกุล อำเภอเมือง จังหวัดกรุงเทพฯ 41760,Thailand,2024-05-09T00:00:00+07:00,กรุงเทพมหานคร,41760,Bronze
CUST-A000141,07a4aaca-63b3-43d0-a991-37fec869c919,Chanya,Chowitunkit,1971-01-04T00:00:00+07:00,Female,chanya.chowitunkit@gmailx.com,+6619434564,459 ถนนทองอยู่ ตำบลเขาพระนอน อำเภอโพนสวรรค์ สุราษฎร์ธานี 21930,Thailand,2023-11-21T00:00:00+07:00,สุราษฎร์ธานี,21930,Bronze
CUST-A000142,1124a317-2858-4d8f-bae7-c139f10b4b8f,Tunradee,Suraprachit,1972-10-06T00:00:00+07:00,Female,tunradee.suraprachit@gmailx.com,+6619245552,72/5 ถนนไตรบรรพ ตำบลห้วยเปือยใหญ่ อำเภอภักดีชุมพล ตราด 24940,Thailand,2024-07-12T00:00:00+07:00,ตราด,24940,Bronze
CUST-A000143,4ebdddeb-d807-41a3-b200-8f341cba7cbf,Darin,Habpanom,1939-02-22T00:00:00+07:00,Female,darin.habpanom@hotmailx.com,+6611867477,02/3 ถนนเธียรายัน นาหินลาดเล็ก คลองใหญ่ กทม. 12640,Thailand,2023-07-23T00:00:00+07:00,กรุงเทพมหานคร,12640,Bronze
CUST-A000144,7ffb63cc-8305-4b97-b97b-0e525a5feaeb,Kodchaporn,Pichpandecha,1995-07-02T00:00:00+07:00,Female,kodchaporn.pichpandecha@hotmailx.com,+6616443279,89 หมู่ 45 ถ.ถนัดการเขียน หัวนาคำ อ่างทอง 79820,Thailand,2024-02-15T00:00:00+07:00,อ่างทอง,79820,Bronze
CUST-A000145,707b1695-1bca-4c97-aa56-2a2cfe648567,Supasit,Kongchayasukawut,2003-05-12T00:00:00+07:00,Other,supasit.kongchayasukawut@gmailx.com,+6618946026,8 ถนนแหยมศิริ พะโต๊ะ เรณูนคร ระนอง 94780,Thailand,2024-03-26T00:00:00+07:00,ระนอง,94780,Bronze
CUST-A000146,0c458f0d-fe2f-4c74-947a-555cc9039d23,Chalisa,Sukhenai,1973-02-18T00:00:00+07:00,Male,chalisa.sukhenai@gmailx.com,+6618907900,18 ถนนอุลหัสสา ตำบลหนองปลาหมอ อำเภอนาแก ชุมพร 11000,Thailand,2024-05-20T00:00:00+07:00,ชุมพร,11000,Bronze
CUST-A000147,d5fd5eee-cef0-441f-8240-c4a1d2f109d7,Wassaya,Boonpungbaramee,1919-01-10T00:00:00+06:42,Male,wassaya.boonpungbaramee@hotmailx.com,+6612786931,72/8 ถ.ฉัตรอภิเที่ยงค่ำ ตำบลบึงท่าเรือ จังหวัดระนอง 73650,Thailand,2023-10-20T00:00:00+07:00,ระนอง,73650,Bronze
CUST-A000148,d6942d46-138a-42e7-b49e-85fb3fef65ad,Patchaploy,Suraprasert,1918-02-16T00:00:00+06:42,Male,patchaploy.suraprasert@hotmailx.com,+6619285827,65 หมู่ 9 ต.บางไผ่ อ.นาหว้า บึงกาฬ 18090,Thailand,2023-09-25T00:00:00+07:00,บึงกาฬ,18090,Bronze
CUST-A000149,f44c2296-c476-47b1-bcdc-bec996dbf1f5,Arisara,Sukhenai,1945-01-20T00:00:00+07:00,Other,arisara.sukhenai@gmailx.com,+6614391311,82 หมู่ 16 ถนนด้วงโสน ต.บางกุ้งใต้ จ.อุทัยธานี 42230,Thailand,2023-12-09T00:00:00+07:00,อุทัยธานี,42230,Bronze
CUST-A000150,322a22d9-c821-4382-a191-ef7fed03a1be,Ratchanon,Suraprachit,1973-08-20T00:00:00+07:00,Female,ratchanon.suraprachit@gmailx.com,+6617920150,2 ต.นาหินลาด อ.เรณูนคร สมุทรปราการ 30220,Thailand,2024-01-03T00:00:00+07:00,สมุทรปราการ,30220,Bronze
CUST-A000151,59fea002-7227-4b98-bf9e-1dda69d9f673,Sittikorn,Permchart,1947-06-01T00:00:00+07:00,Male,sittikorn.permchart@gmailx.com,+6619722528,010 ถ.นิละทัต ตำบลวัดโคกกรวด อำเภอหนองบัวแดง นครศรีธรรมราช 18460,Thailand,2023-08-15T00:00:00+07:00,นครศรีธรรมราช,18460,Bronze
CUST-A000152,922647ce-10fb-40ec-8504-88039bed94b7,Apisara,Thantananont,2017-05-01T00:00:00+07:00,Other,apisara.thantananont@gmailx.com,+6612617191,547/4 ถนนธุวะนุติ์ ต.หนองช้างแล่นใหญ่ จ.เลย 47360,Thailand,2024-01-23T00:00:00+07:00,เลย,47360,Bronze
CUST-A000153,bd8365d2-ebac-4dc0-bdef-2d1bab34f0c9,Prames,Prachayaroch,1946-12-24T00:00:00+07:00,Female,prames.prachayaroch@gmailx.com,+6619638983,445/6 ถ.ถนอมพลกรัง หนองแสง บำเหน็จณรงค์ ประจวบคีรีขันธ์ 29090,Thailand,2024-01-17T00:00:00+07:00,ประจวบคีรีขันธ์,29090,Bronze
CUST-A000154,2068dc05-79b4-4282-a091-b6cb81868cb5,Suwijuk,Norramon,1939-10-20T00:00:00+07:00,Male,suwijuk.norramon@hotmailx.com,+6613048205,892 ถ.ทองแท้ อำเภอบำเหน็จณรงค์ มหาสารคาม 57260,Thailand,2024-06-17T00:00:00+07:00,มหาสารคาม,57260,Bronze
CUST-A000155,28d4fbec-6933-4b08-822f-000bab0c2d6d,Pawan,Prachayaroch,1956-05-03T00:00:00+07:00,Other,pawan.prachayaroch@hotmailx.com,+6617474023,368/1 ถนนนักรบ ตำบลเขาพระนอนเหนือ อำเภอเกษตรสมบูรณ์ บุรีรัมย์ 11130,Thailand,2024-06-18T00:00:00+07:00,บุรีรัมย์,11130,Bronze
CUST-A000156,00244705-89a5-4d70-91af-5b18115cc905,Todsawun,Pianduangsri,1926-05-24T00:00:00+07:00,Male,todsawun.pianduangsri@hotmailx.com,+6616002164,69 หมู่ 49 ถ.ธาราธร ต.เขาขาว อ.บึงกุ่ม จ.มุกดาหาร 38670,Thailand,2023-10-27T00:00:00+07:00,มุกดาหาร,38670,Bronze
CUST-A000157,287572f5-e6f7-4ba8-a1d3-05598141923a,Pawan,Bunlerngsri,1952-09-20T00:00:00+07:00,Female,pawan.bunlerngsri@gmailx.com,+6618282834,911/5 ถนนตวันเยี่ยม ป่าบางกุ้งใหญ่ จ.กรุงเทพฯ 58270,Thailand,2024-02-17T00:00:00+07:00,กรุงเทพมหานคร,58270,Bronze
CUST-A000158,a0038d73-6474-4102-b62a-d2a64a80f89f,Kunaporn,Benchapatranon,1966-06-29T00:00:00+07:00,Male,kunaporn.benchapatranon@gmailx.com,+6613466191,88 หมู่ 4 ถ.บุตราช ต.ปากพลีเหนือ อ.สะพานสูง ยะลา 31700,Thailand,2024-01-10T00:00:00+07:00,ยะลา,31700,Bronze
CUST-A000159,9c5ee772-95a9-4b11-ab50-47908c262cda,Jinjuta,Youprasert,1910-04-21T00:00:00+06:42,Other,jinjuta.youprasert@hotmailx.com,+6614250829,592/1 ถ.ฉัพพรรณธนกูร ต.บ่อโนนศิลา อ.ปลาปาก อำนาจเจริญ 13040,Thailand,2024-06-29T00:00:00+07:00,อำนาจเจริญ,13040,Bronze
CUST-A000160,83855d0c-aa55-4480-ba91-ba5540a704cb,Wassaya,Prachayaroch,2019-01-01T00:00:00+07:00,Other,wassaya.prachayaroch@gmailx.com,+6615039928,35 หมู่ 4 ถนนนิยมธรรม ตำบลปากคม อำเภอเขาสมิง ปทุมธานี 46200,Thailand,2023-08-31T00:00:00+07:00,ปทุมธานี,46200,Bronze
CUST-A000161,7559c002-d69b-4c91-8755-3677e1d7a9cf,Prima,Kongchayasukawut,1952-03-05T00:00:00+07:00,Male,prima.kongchayasukawut@gmailx.com,+6612723077,8/4 ถ.ตั้งเผ่า ตำบลเขาขาว อำเภอนาทม จังหวัดปทุมธานี 38850,Thailand,2023-12-27T00:00:00+07:00,ปทุมธานี,38850,Bronze
CUST-A000162,0eae5850-721c-43e1-9775-79d4b837b379,Suvakit,Norramon,1909-03-04T00:00:00+06:42,Male,suvakit.norramon@hotmailx.com,+6615122868,48/16 ถ.ถนัดเดินข่าว ต.พระรักษ์ จ.สุพรรณบุรี 90990,Thailand,2024-06-10T00:00:00+07:00,สุพรรณบุรี,90990,Bronze
CUST-A000163,b16c04fd-c48a-46db-b79d-4bb02c4bf179,Sittikorn,Kumsoontorn,2012-09-01T00:00:00+07:00,Other,sittikorn.kumsoontorn@gmailx.com,+6619912150,7/9 ถ.ขอหมั่นกลาง น่าน 94470,Thailand,2024-03-10T00:00:00+07:00,น่าน,94470,Bronze
CUST-A000164,95db1246-3d3c-4408-87da-09b0dd5280e5,Nichakarn,Krittayanukoon,1927-02-20T00:00:00+07:00,Female,nichakarn.krittayanukoon@gmailx.com,+6613431660,23 หมู่ 31 ถนนตันเผ่า ต.บางโรง อ.เนินสง่า ยโสธร 29230,Thailand,2023-12-21T00:00:00+07:00,ยโสธร,29230,Bronze
CUST-A000165,68770b11-5f14-4930-8dfe-a68101ea90c8,Phubes,Titipatrayunyong,1964-12-02T00:00:00+07:00,Other,phubes.titipatrayunyong@gmailx.com,+6615339890,415/0 ซอยตันตราจิณ อำเภอห้วยขวาง อำนาจเจริญ 21380,Thailand,2023-12-30T00:00:00+07:00,อำนาจเจริญ,21380,Bronze
CUST-A000166,fc797324-c66e-408b-a3e5-b1210cb09a80,Yada,Pongpanitch,1918-08-18T00:00:00+06:42,Male,yada.pongpanitch@hotmailx.com,+6611416631,798/88 ถนนถิรสวัสดิ์ หัวงัว จ.พระนครศรีอยุธยา 58010,Thailand,2024-02-23T00:00:00+07:00,พระนครศรีอยุธยา,58010,Bronze
CUST-A000167,17bb2de8-fa97-468a-b7a8-13911aa72001,Pak,Kumsoontorn,1996-07-19T00:00:00+07:00,Male,pak.kumsoontorn@gmailx.com,+6615295620,63/9 ถนนแหยมศิริ อ.เทพสถิต จ.สตูล 73550,Thailand,2023-10-29T00:00:00+07:00,สตูล,73550,Bronze
CUST-A000168,c5d06397-4da6-48b9-827b-8f4a32e9bdb5,Pak,Pichpandecha,1985-04-26T00:00:00+07:00,Male,pak.pichpandecha@gmailx.com,+6612247815,843 ถ.ศรีธนะเวทย์ อำเภอเนินสง่า พระนครศรีอยุธยา 89840,Thailand,2023-11-03T00:00:00+07:00,พระนครศรีอยุธยา,89840,Bronze
CUST-A000169,e3479a5d-8356-4dbb-bb6a-e14fd96301aa,Nattawun,Prayoonhong,1998-02-12T00:00:00+07:00,Other,nattawun.prayoonhong@hotmailx.com,+6617808480,44 ถนนแต้กุล หนองบัวแดง จ.สระแก้ว 89790,Thailand,2024-06-19T00:00:00+07:00,สระแก้ว,89790,Bronze
CUST-A000170,6885ae14-ccf3-4fbf-bf42-9d4b94b4ce44,Sarunporn,Posalee,2016-09-02T00:00:00+07:00,Female,sarunporn.posalee@hotmailx.com,+6611474151,17/4 ถ.เตมิยะเดช ต.วัดลำภูราเหนือ อ.แม่ลาว บึงกาฬ 65150,Thailand,2024-03-02T00:00:00+07:00,บึงกาฬ,65150,Bronze
CUST-A000171,da227763-36fd-40ef-b1c5-b2937f38f333,Kunaporn,Sooksawang,2000-06-08T00:00:00+07:00,Female,kunaporn.sooksawang@gmailx.com,+6612892898,99 ถนนถนัดเดินข่าว อ.บ้านเขว้า สระบุรี 92340,Thailand,2023-11-17T00:00:00+07:00,สระบุรี,92340,Bronze
CUST-A000172,242fc497-8d21-4b52-8038-39cde9a98170,Nattawun,Turongkinanon,2018-08-22T00:00:00+07:00,Other,nattawun.turongkinanon@gmailx.com,+6611557834,776/5 ถ.สงประเสริฐ อำเภอบ้านแท่น จังหวัดหนองบัวลำภู 26800,Thailand,2024-04-22T00:00:00+07:00,หนองบัวลำภู,26800,Bronze
CUST-A000173,93f666b3-8da2-4bde-89fd-f101a8ec6039,Suwijuk,Lertsattayanusak,2016-10-21T00:00:00+07:00,Female,suwijuk.lertsattayanusak@hotmailx.com,+6616185925,121/24 ถนนนฤภัย กรุงเทพฯ 31210,Thailand,2024-06-29T00:00:00+07:00,กรุงเทพมหานคร,31210,Bronze
CUST-A000174,3d1fb06e-ec92-4f52-9f68-91305e36540d,Pak,Suraprasert,1964-02-03T00:00:00+07:00,Other,pak.suraprasert@gmailx.com,+6619667357,175/2 ถ.ศาสตร์ศิลป์ วังยาง จ.กาฬสินธุ์ 99680,Thailand,2024-06-17T00:00:00+07:00,กาฬสินธุ์,99680,Bronze
CUST-A000175,feacad7a-16f5-4348-8f38-6f69e889c4b6,Prames,Wannapaitoonsri,2000-03-02T00:00:00+07:00,Male,prames.wannapaitoonsri@hotmailx.com,+6619514443,812 ถนนถนอมพลกรัง ต.นาหินลาดกลาง จ.บุรีรัมย์ 47540,Thailand,2023-08-05T00:00:00+07:00,บุรีรัมย์,47540,Bronze
CUST-A000176,cc55aeea-80ab-4827-9e1e-823085e0a092,Patchaploy,Prachayaroch,2018-07-22T00:00:00+07:00,Female,patchaploy.prachayaroch@hotmailx.com,+6616198230,062/0 ถ.ถนัดการยนต์ บำเหน็จณรงค์ จ.ชลบุรี 71900,Thailand,2023-11-02T00:00:00+07:00,ชลบุรี,71900,Bronze
